faculty,college,department,url
Brian Clearwater,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Randal Cummings,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
James Findlay,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Elaine Goodfriend,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Robert Goss,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Robert Mason,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Mary Jane O Donnell,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Albert Tevanyan,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Kenneth Todd,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Ingrid Wilkerson,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Theresa White,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Aimee Glocke,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Cedric Hackett,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Raquel Kennon,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Sheba Lo,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Marquita Gammage,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Tom Spencer-Walters,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Karin Stanford,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Shubha Venugopal,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
James Bracy,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/emeriti-faculty
David L. Horne,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/emeriti-faculty
Rosentene Purnell,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/emeriti-faculty
Johnie Scott,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/emeriti-faculty
Deborakh Broadous,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Andrea Fuller,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Duane Ganther,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
James Henry,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Victoria Richards,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Melanie Shaw,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
James Simmons,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Monica Turner,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Christina Campbell,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Cathy Lynne Costin,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Rachel F. Giraudo,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Kimberly Kirner,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Gisela Lanzas,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Chin-hsin Liu,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Michael W. Love,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Helene Rougier,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Suzanne Scheld,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
James E. Snead,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Christina Low von Mayrhauser,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Jennifer Browder,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Martin Cohen,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Merve Gocknar,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Catherine Haradon,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Patrick Polk,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Wendy Teeter,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Wallace Zane,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Luiucija Baskauskas,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Naomi Bishop,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Bruce Gelvin,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Antonio Gilman,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
David Hayano,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Paul Kirk,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Jacqueline Lindenfeld,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Carol Mackey,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Evalyn Michaelson,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
L. Mark Raab,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Gregory Truex,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Vickie Jensen,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
James David Ballard,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Kay Pih,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Bruce Zucker,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Eric Gamino,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Anais Valiquette L'Heureux,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Nayan Ramirez,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Marc Glidden,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Mylon Winn,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
